survey_id,employee_id,survey_wave,survey_date,engagement_score,satisfaction_score
2104,22,2025-Fall,2025-10-22,7.7,8.1
2105,23,2025-Fall,2025-10-04,8.6,3.6
2106,25,2025-Fall,2025-10-09,3.5,4.0
2107,26,2025-Fall,2025-10-01,6.1,4.2
2108,31,2025-Fall,2025-10-10,8.7,7.4
2109,34,2025-Fall,2025-10-05,9.3,7.6
2110,36,2025-Fall,2025-10-11,9.6,4.9
2111,40,2025-Fall,2025-10-09,4.0,9.8
2112,42,2025-Fall,2025-10-17,5.9,6.9
2113,44,2025-Fall,2025-10-23,8.8,9.1
2114,45,2025-Fall,2025-10-24,6.6,5.4
2115,46,2025-Fall,2025-10-18,6.6,5.2
2116,50,2025-Fall,2025-10-09,8.1,7.6
2117,52,2025-Fall,2025-10-26,9.6,8.0
2118,54,2025-Fall,2025-10-08,3.8,8.9
2119,59,2025-Fall,2025-10-31,5.2,4.6
2120,61,2025-Fall,2025-10-31,9.8,7.1
2121,63,2025-Fall,2025-10-23,5.3,7.4
2122,64,2025-Fall,2025-10-08,8.4,9.6
2123,66,2025-Fall,2025-10-10,5.7,6.1
2124,67,2025-Fall,2025-10-30,9.3,7.7
2125,72,2025-Fall,2025-10-28,9.2,9.4
2126,73,2025-Fall,2025-10-21,7.5,5.7
2127,75,2025-Fall,2025-10-20,6.5,8.4
2128,80,2025-Fall,2025-10-25,5.4,6.8
2129,82,2025-Fall,2025-10-15,7.5,8.4
2130,86,2025-Fall,2025-10-20,7.1,6.8
2131,88,2025-Fall,2025-10-06,7.4,4.1
2132,89,2025-Fall,2025-10-03,5.9,4.8
2133,91,2025-Fall,2025-10-17,4.3,5.4
2134,94,2025-Fall,2025-10-20,6.5,8.3
2135,98,2025-Fall,2025-10-17,7.2,3.0
2136,100,2025-Fall,2025-10-16,7.1,6.9
2137,101,2025-Fall,2025-10-28,8.7,8.1
2138,105,2025-Fall,2025-10-22,9.7,9.1
2139,106,2025-Fall,2025-10-04,7.6,9.8
2140,107,2025-Fall,2025-10-07,9.3,4.9
2141,110,2025-Fall,2025-10-01,6.7,3.1
2142,112,2025-Fall,2025-10-31,8.1,7.0
2143,116,2025-Fall,2025-10-10,5.0,9.3
2144,118,2025-Fall,2025-10-26,7.6,4.8
2145,119,2025-Fall,2025-10-01,8.2,4.4
2146,123,2025-Fall,2025-10-06,4.0,3.7
2147,124,2025-Fall,2025-10-13,5.4,4.0
2148,126,2025-Fall,2025-10-11,5.1,8.2
2149,129,2025-Fall,2025-10-07,8.3,7.3
2150,131,2025-Fall,2025-10-16,3.9,8.8
2151,133,2025-Fall,2025-10-20,5.8,7.4
2152,135,2025-Fall,2025-10-13,9.4,5.6
2153,136,2025-Fall,2025-10-15,6.0,9.3
2154,144,2025-Fall,2025-10-14,5.6,4.0
2155,146,2025-Fall,2025-10-17,3.8,8.0
2156,147,2025-Fall,2025-10-17,7.4,8.4
2157,149,2025-Fall,2025-10-20,9.3,6.4
2158,151,2025-Fall,2025-10-06,7.9,7.4
2159,152,2025-Fall,2025-10-20,6.2,8.7
2160,153,2025-Fall,2025-10-26,4.2,6.5
2161,154,2025-Fall,2025-10-09,4.2,7.6
2162,155,2025-Fall,2025-10-22,4.9,6.4
2163,156,2025-Fall,2025-10-23,9.1,4.0
2164,157,2025-Fall,2025-10-26,4.4,7.1
2165,160,2025-Fall,2025-10-26,9.3,3.7
2166,161,2025-Fall,2025-10-19,5.5,6.3
2167,162,2025-Fall,2025-10-28,8.5,8.7
2168,167,2025-Fall,2025-10-11,8.1,4.3
2169,168,2025-Fall,2025-10-21,6.3,9.4
2170,169,2025-Fall,2025-10-26,7.7,7.4
2171,171,2025-Fall,2025-10-13,9.0,7.2
2172,172,2025-Fall,2025-10-04,8.9,5.6
2173,175,2025-Fall,2025-10-05,4.2,3.1
2174,177,2025-Fall,2025-10-02,4.6,6.6
2175,178,2025-Fall,2025-10-20,8.4,5.4
2176,181,2025-Fall,2025-10-30,8.3,9.0
2177,182,2025-Fall,2025-10-01,5.7,7.3
2178,184,2025-Fall,2025-10-29,7.6,8.9
2179,186,2025-Fall,2025-10-20,7.9,5.3
2180,187,2025-Fall,2025-10-16,8.8,5.6
2181,188,2025-Fall,2025-10-06,8.1,6.2
2182,190,2025-Fall,2025-10-27,7.8,7.8
2183,192,2025-Fall,2025-10-22,8.8,5.6
2184,195,2025-Fall,2025-10-13,9.2,7.6
2185,196,2025-Fall,2025-10-07,4.1,8.1
2186,198,2025-Fall,2025-10-22,5.1,8.4
2187,200,2025-Fall,2025-10-05,8.9,3.2
2188,202,2025-Fall,2025-10-20,4.7,3.7
2189,204,2025-Fall,2025-10-21,7.3,8.5
2190,206,2025-Fall,2025-10-19,5.9,4.8
2191,208,2025-Fall,2025-10-25,8.3,5.6
2192,209,2025-Fall,2025-10-22,4.8,4.9
2193,213,2025-Fall,2025-10-16,6.3,7.5
2194,216,2025-Fall,2025-10-30,4.9,7.3
2195,217,2025-Fall,2025-10-01,7.6,3.4
2196,219,2025-Fall,2025-10-29,6.9,5.4
2197,220,2025-Fall,2025-10-04,8.5,9.4
2198,221,2025-Fall,2025-10-18,6.2,3.9
2199,222,2025-Fall,2025-10-12,7.1,4.9
2200,224,2025-Fall,2025-10-14,9.5,3.5
2201,225,2025-Fall,2025-10-13,8.1,7.7
2202,231,2025-Fall,2025-10-09,5.0,9.8
2203,233,2025-Fall,2025-10-06,6.0,5.5
2204,234,2025-Fall,2025-10-23,5.4,5.5
2205,238,2025-Fall,2025-10-24,6.4,4.3
2206,240,2025-Fall,2025-10-21,6.5,9.6
2207,241,2025-Fall,2025-10-02,5.6,5.9
2208,242,2025-Fall,2025-10-01,8.5,8.5
2209,244,2025-Fall,2025-10-08,3.8,8.3
2210,247,2025-Fall,2025-10-23,4.7,5.1
2211,249,2025-Fall,2025-10-01,8.9,8.7
2212,253,2025-Fall,2025-10-28,8.8,6.1
2213,259,2025-Fall,2025-10-25,9.0,5.0
2214,260,2025-Fall,2025-10-01,9.5,7.8
2215,262,2025-Fall,2025-10-29,8.7,4.0
2216,263,2025-Fall,2025-10-30,7.1,7.4
2217,264,2025-Fall,2025-10-28,3.9,3.8
2218,266,2025-Fall,2025-10-04,6.0,3.4
2219,268,2025-Fall,2025-10-28,6.4,5.3
2220,272,2025-Fall,2025-10-04,4.3,7.5
2221,274,2025-Fall,2025-10-28,7.8,6.0
2222,275,2025-Fall,2025-10-07,4.2,6.9
2223,277,2025-Fall,2025-10-15,3.7,9.3
2224,278,2025-Fall,2025-10-02,7.0,4.8
2225,279,2025-Fall,2025-10-03,8.9,4.0
2226,284,2025-Fall,2025-10-01,6.7,8.1
2227,285,2025-Fall,2025-10-10,8.0,6.1
2228,286,2025-Fall,2025-10-17,9.2,4.0
2229,288,2025-Fall,2025-10-20,6.0,6.6
2230,289,2025-Fall,2025-10-22,6.2,4.2
2231,292,2025-Fall,2025-10-23,5.0,8.9
2232,294,2025-Fall,2025-10-15,3.9,5.2
2233,298,2025-Fall,2025-10-11,7.2,5.4
2234,301,2025-Fall,2025-10-07,8.9,8.5
2235,302,2025-Fall,2025-10-15,8.9,7.9
2236,303,2025-Fall,2025-10-27,5.6,6.0
2237,307,2025-Fall,2025-10-18,4.5,6.6
2238,311,2025-Fall,2025-10-31,7.3,8.6
2239,315,2025-Fall,2025-10-15,4.0,8.4
2240,317,2025-Fall,2025-10-09,7.7,4.1
2241,320,2025-Fall,2025-10-04,5.9,6.9
2242,321,2025-Fall,2025-10-16,9.7,3.6
2243,324,2025-Fall,2025-10-29,7.6,7.2
2244,325,2025-Fall,2025-10-17,8.1,7.8
2245,327,2025-Fall,2025-10-19,8.6,3.2
2246,332,2025-Fall,2025-10-10,6.2,5.1
2247,333,2025-Fall,2025-10-02,8.4,7.6
2248,334,2025-Fall,2025-10-11,4.1,8.2
2249,335,2025-Fall,2025-10-30,4.5,6.8
2250,340,2025-Fall,2025-10-22,4.5,8.4
2251,341,2025-Fall,2025-10-02,3.6,6.4
2252,346,2025-Fall,2025-10-14,8.7,6.6
2253,350,2025-Fall,2025-10-03,6.2,7.3
2254,352,2025-Fall,2025-10-04,6.5,6.2
2255,355,2025-Fall,2025-10-20,5.3,9.6
2256,356,2025-Fall,2025-10-28,6.5,6.8
2257,357,2025-Fall,2025-10-24,6.8,9.7
2258,358,2025-Fall,2025-10-09,9.8,3.1
2259,359,2025-Fall,2025-10-16,6.6,7.7
2260,361,2025-Fall,2025-10-16,4.6,9.8
2261,362,2025-Fall,2025-10-02,4.7,5.5
2262,364,2025-Fall,2025-10-14,4.1,5.4
2263,365,2025-Fall,2025-10-14,4.6,4.0
2264,366,2025-Fall,2025-10-10,7.5,6.2
2265,367,2025-Fall,2025-10-31,4.1,4.8
2266,369,2025-Fall,2025-10-17,9.4,4.2
2267,370,2025-Fall,2025-10-20,7.1,3.6
2268,371,2025-Fall,2025-10-28,8.6,4.6
2269,373,2025-Fall,2025-10-20,8.8,9.7
2270,374,2025-Fall,2025-10-25,6.6,8.2
2271,375,2025-Fall,2025-10-11,7.1,8.8
2272,376,2025-Fall,2025-10-17,4.6,7.2
2273,379,2025-Fall,2025-10-23,5.3,6.7
2274,381,2025-Fall,2025-10-08,6.8,3.0
2275,382,2025-Fall,2025-10-21,8.9,6.2
2276,383,2025-Fall,2025-10-25,4.1,9.6
2277,386,2025-Fall,2025-10-20,6.9,9.1
2278,391,2025-Fall,2025-10-29,9.4,6.2
2279,393,2025-Fall,2025-10-25,4.9,6.4
2280,395,2025-Fall,2025-10-11,9.2,8.5
2281,396,2025-Fall,2025-10-23,4.9,4.9
2282,397,2025-Fall,2025-10-05,4.1,4.4
2283,400,2025-Fall,2025-10-24,6.5,6.9
2284,401,2025-Fall,2025-10-31,6.3,6.8
2285,402,2025-Fall,2025-10-29,4.9,3.1
2286,405,2025-Fall,2025-10-09,8.9,5.2
2287,408,2025-Fall,2025-10-17,3.8,9.1
2288,410,2025-Fall,2025-10-29,5.3,6.2
2289,412,2025-Fall,2025-10-06,6.8,4.3
2290,415,2025-Fall,2025-10-24,4.6,4.3
2291,418,2025-Fall,2025-10-25,6.2,8.1
2292,420,2025-Fall,2025-10-12,9.0,9.5
2293,423,2025-Fall,2025-10-17,3.9,5.4
2294,424,2025-Fall,2025-10-22,4.4,4.0
2295,425,2025-Fall,2025-10-23,7.7,9.6
2296,429,2025-Fall,2025-10-01,3.9,5.5
2297,432,2025-Fall,2025-10-15,8.2,9.7
2298,433,2025-Fall,2025-10-10,8.3,8.6
2299,437,2025-Fall,2025-10-30,5.6,5.6
2300,439,2025-Fall,2025-10-22,6.2,8.0
2301,440,2025-Fall,2025-10-15,9.7,7.0
2302,442,2025-Fall,2025-10-17,3.7,8.5
2303,444,2025-Fall,2025-10-17,4.7,9.4
2304,445,2025-Fall,2025-10-03,8.5,7.8
2305,446,2025-Fall,2025-10-25,4.9,7.5
2306,447,2025-Fall,2025-10-26,8.7,6.1
2307,451,2025-Fall,2025-10-25,6.0,8.5
2308,452,2025-Fall,2025-10-06,7.4,9.3
2309,453,2025-Fall,2025-10-06,4.5,6.7
2310,457,2025-Fall,2025-10-09,8.4,8.7
2311,458,2025-Fall,2025-10-26,9.7,7.0
2312,460,2025-Fall,2025-10-07,6.8,6.0
2313,461,2025-Fall,2025-10-29,9.4,3.3
2314,464,2025-Fall,2025-10-26,7.6,7.1
2315,465,2025-Fall,2025-10-03,3.7,5.6
2316,467,2025-Fall,2025-10-24,4.5,4.0
2317,468,2025-Fall,2025-10-19,6.8,8.0
2318,469,2025-Fall,2025-10-23,4.7,6.4
2319,474,2025-Fall,2025-10-02,5.0,7.4
2320,475,2025-Fall,2025-10-12,5.9,5.3
2321,480,2025-Fall,2025-10-02,7.8,5.6
2322,481,2025-Fall,2025-10-05,4.8,4.1
2323,482,2025-Fall,2025-10-20,7.2,8.4
2324,483,2025-Fall,2025-10-31,9.4,9.0
2325,486,2025-Fall,2025-10-13,8.3,6.6
2326,487,2025-Fall,2025-10-29,3.5,3.7
2327,488,2025-Fall,2025-10-06,9.3,4.4
2328,489,2025-Fall,2025-10-08,8.4,5.8
2329,491,2025-Fall,2025-10-21,5.6,6.8
2330,492,2025-Fall,2025-10-09,8.4,4.8
2331,495,2025-Fall,2025-10-25,4.2,4.3
2332,498,2025-Fall,2025-10-26,8.0,6.4
2333,499,2025-Fall,2025-10-14,4.8,6.8
2334,503,2025-Fall,2025-10-19,4.0,9.3
2335,504,2025-Fall,2025-10-10,5.0,9.1
2336,506,2025-Fall,2025-10-19,9.7,6.9
2337,507,2025-Fall,2025-10-31,8.4,6.5
2338,509,2025-Fall,2025-10-18,4.3,8.2
2339,510,2025-Fall,2025-10-26,6.8,8.1
2340,511,2025-Fall,2025-10-06,7.3,7.9
2341,515,2025-Fall,2025-10-04,4.5,5.6
2342,516,2025-Fall,2025-10-15,5.4,3.1
2343,518,2025-Fall,2025-10-22,4.8,3.9
2344,519,2025-Fall,2025-10-04,6.3,8.1
2345,520,2025-Fall,2025-10-23,5.0,4.0
2346,523,2025-Fall,2025-10-18,4.1,3.5
2347,524,2025-Fall,2025-10-26,4.6,5.8
2348,526,2025-Fall,2025-10-09,4.2,5.3
2349,528,2025-Fall,2025-10-13,4.1,9.0
2350,531,2025-Fall,2025-10-19,5.7,3.7
2351,532,2025-Fall,2025-10-29,8.7,6.1
2352,534,2025-Fall,2025-10-06,8.3,3.4
2353,535,2025-Fall,2025-10-21,4.6,4.3
2354,536,2025-Fall,2025-10-03,4.9,6.1
2355,537,2025-Fall,2025-10-01,8.9,7.4
2356,539,2025-Fall,2025-10-28,4.1,7.1
2357,541,2025-Fall,2025-10-28,9.3,4.9
2358,543,2025-Fall,2025-10-03,9.0,4.6
2359,545,2025-Fall,2025-10-30,6.4,4.0
2360,546,2025-Fall,2025-10-02,7.5,4.9
2361,548,2025-Fall,2025-10-23,7.1,6.7
2362,549,2025-Fall,2025-10-27,9.1,7.7
2363,551,2025-Fall,2025-10-08,9.6,5.5
2364,552,2025-Fall,2025-10-13,8.0,5.9
2365,553,2025-Fall,2025-10-03,3.7,8.7
2366,554,2025-Fall,2025-10-13,9.4,6.3
2367,555,2025-Fall,2025-10-29,5.8,3.5
2368,560,2025-Fall,2025-10-07,4.9,3.9
2369,564,2025-Fall,2025-10-15,4.8,8.9
2370,568,2025-Fall,2025-10-01,6.5,3.6
2371,570,2025-Fall,2025-10-21,7.8,5.8
2372,571,2025-Fall,2025-10-19,3.8,8.4
2373,572,2025-Fall,2025-10-17,9.5,5.5
2374,573,2025-Fall,2025-10-08,7.3,7.0
2375,577,2025-Fall,2025-10-01,3.7,6.8
2376,578,2025-Fall,2025-10-05,7.8,6.3
2377,579,2025-Fall,2025-10-23,5.5,6.5
2378,580,2025-Fall,2025-10-09,6.0,3.0
2379,582,2025-Fall,2025-10-19,5.1,7.3
2380,588,2025-Fall,2025-10-23,7.8,7.9
2381,589,2025-Fall,2025-10-28,8.2,7.4
2382,590,2025-Fall,2025-10-17,4.2,7.4
2383,591,2025-Fall,2025-10-05,4.8,3.0
2384,592,2025-Fall,2025-10-12,4.2,6.6
2385,594,2025-Fall,2025-10-24,3.6,7.0
2386,597,2025-Fall,2025-10-11,4.3,9.7
2387,600,2025-Fall,2025-10-06,6.0,9.1
2388,601,2025-Fall,2025-10-12,8.6,4.9
2389,602,2025-Fall,2025-10-13,7.6,7.5
2390,603,2025-Fall,2025-10-30,6.7,9.4
2391,607,2025-Fall,2025-10-12,6.2,9.0
2392,609,2025-Fall,2025-10-25,7.5,8.3
2393,611,2025-Fall,2025-10-05,9.1,4.7
2394,613,2025-Fall,2025-10-16,4.0,3.2
2395,614,2025-Fall,2025-10-26,7.7,4.5
2396,615,2025-Fall,2025-10-25,5.4,4.7
2397,624,2025-Fall,2025-10-30,7.2,6.0
2398,625,2025-Fall,2025-10-07,3.9,5.0
2399,629,2025-Fall,2025-10-12,3.6,6.8
2400,630,2025-Fall,2025-10-05,7.5,9.1
2401,633,2025-Fall,2025-10-16,4.7,5.1
2402,635,2025-Fall,2025-10-26,6.3,3.9
2403,636,2025-Fall,2025-10-14,7.5,3.3
2404,638,2025-Fall,2025-10-17,9.4,4.8
2405,639,2025-Fall,2025-10-17,4.2,7.8
2406,640,2025-Fall,2025-10-15,3.8,8.7
2407,641,2025-Fall,2025-10-15,5.4,6.3
2408,643,2025-Fall,2025-10-06,5.8,5.3
2409,645,2025-Fall,2025-10-22,4.0,4.7
2410,647,2025-Fall,2025-10-14,4.7,4.3
2411,648,2025-Fall,2025-10-19,5.7,9.3
2412,649,2025-Fall,2025-10-09,7.8,3.7
2413,650,2025-Fall,2025-10-15,7.4,5.4
2414,651,2025-Fall,2025-10-18,4.5,3.8
2415,652,2025-Fall,2025-10-07,4.8,8.8
2416,655,2025-Fall,2025-10-29,4.2,8.2
2417,660,2025-Fall,2025-10-26,7.2,7.4
2418,662,2025-Fall,2025-10-04,4.4,3.4
2419,665,2025-Fall,2025-10-13,5.2,5.8
2420,668,2025-Fall,2025-10-09,6.4,8.6
2421,669,2025-Fall,2025-10-11,9.2,6.8
2422,671,2025-Fall,2025-10-22,4.0,8.9
2423,673,2025-Fall,2025-10-26,9.7,9.6
2424,674,2025-Fall,2025-10-05,5.7,9.0
2425,677,2025-Fall,2025-10-06,6.7,3.8
2426,678,2025-Fall,2025-10-12,7.5,8.2
2427,679,2025-Fall,2025-10-08,6.8,8.8
2428,680,2025-Fall,2025-10-11,4.4,4.7
2429,682,2025-Fall,2025-10-24,6.9,5.8
2430,685,2025-Fall,2025-10-25,9.6,8.9
2431,686,2025-Fall,2025-10-28,6.8,8.3
2432,688,2025-Fall,2025-10-28,4.8,7.1
2433,691,2025-Fall,2025-10-28,5.6,3.1
2434,693,2025-Fall,2025-10-08,9.1,8.0
2435,695,2025-Fall,2025-10-26,3.8,6.8
2436,698,2025-Fall,2025-10-01,4.2,5.9
2437,700,2025-Fall,2025-10-26,6.0,4.0
2438,702,2025-Fall,2025-10-28,7.6,8.0
2439,703,2025-Fall,2025-10-28,6.6,3.7
2440,704,2025-Fall,2025-10-20,5.7,6.3
2441,707,2025-Fall,2025-10-23,5.2,8.8
2442,708,2025-Fall,2025-10-04,9.1,4.7
2443,709,2025-Fall,2025-10-14,6.5,6.8
2444,711,2025-Fall,2025-10-04,8.4,9.3
2445,712,2025-Fall,2025-10-26,5.8,6.4
2446,713,2025-Fall,2025-10-20,9.3,7.2
2447,714,2025-Fall,2025-10-06,8.1,4.5
2448,717,2025-Fall,2025-10-31,5.2,4.6
2449,719,2025-Fall,2025-10-28,7.5,3.5
2450,720,2025-Fall,2025-10-02,5.6,5.8
2451,721,2025-Fall,2025-10-26,9.6,9.3
2452,722,2025-Fall,2025-10-22,5.0,4.3
2453,724,2025-Fall,2025-10-21,8.9,4.0
2454,725,2025-Fall,2025-10-17,6.3,8.5
2455,726,2025-Fall,2025-10-21,7.5,5.9
2456,730,2025-Fall,2025-10-19,4.2,8.4
2457,731,2025-Fall,2025-10-09,4.7,4.6
2458,733,2025-Fall,2025-10-24,7.7,6.1
2459,735,2025-Fall,2025-10-03,4.9,3.5
2460,737,2025-Fall,2025-10-03,4.7,8.8
2461,738,2025-Fall,2025-10-04,8.6,8.1
2462,739,2025-Fall,2025-10-04,3.9,8.0
2463,740,2025-Fall,2025-10-13,9.3,4.2
2464,741,2025-Fall,2025-10-09,6.4,6.3
2465,743,2025-Fall,2025-10-12,5.5,4.9
2466,750,2025-Fall,2025-10-10,6.3,9.4
2467,751,2025-Fall,2025-10-21,4.1,5.7
2468,752,2025-Fall,2025-10-19,4.6,5.7
2469,753,2025-Fall,2025-10-24,3.6,6.7
2470,754,2025-Fall,2025-10-29,7.3,4.5
2471,755,2025-Fall,2025-10-04,5.4,7.5
2472,756,2025-Fall,2025-10-24,9.8,3.7
2473,757,2025-Fall,2025-10-14,3.6,6.6
2474,758,2025-Fall,2025-10-22,8.5,4.8
2475,759,2025-Fall,2025-10-22,7.4,8.1
2476,760,2025-Fall,2025-10-10,5.3,5.7
2477,762,2025-Fall,2025-10-26,4.6,3.4
2478,763,2025-Fall,2025-10-23,5.9,9.3
2479,765,2025-Fall,2025-10-25,8.6,8.7
2480,766,2025-Fall,2025-10-19,4.7,3.6
2481,767,2025-Fall,2025-10-15,9.2,8.2
2482,768,2025-Fall,2025-10-07,6.8,9.8
2483,769,2025-Fall,2025-10-01,7.6,3.0
2484,771,2025-Fall,2025-10-24,4.9,6.9
2485,772,2025-Fall,2025-10-13,5.3,5.8
2486,773,2025-Fall,2025-10-24,6.5,6.8
2487,775,2025-Fall,2025-10-04,4.8,4.6
2488,777,2025-Fall,2025-10-29,7.9,7.3
2489,780,2025-Fall,2025-10-03,5.8,9.1
2490,781,2025-Fall,2025-10-06,5.8,6.4
2491,782,2025-Fall,2025-10-30,4.6,4.4
2492,783,2025-Fall,2025-10-14,3.8,4.6
2493,785,2025-Fall,2025-10-03,9.3,6.2
2494,786,2025-Fall,2025-10-13,3.6,6.5
2495,787,2025-Fall,2025-10-01,6.5,5.8
2496,789,2025-Fall,2025-10-17,3.9,5.3
2497,790,2025-Fall,2025-10-19,4.1,6.3
2498,793,2025-Fall,2025-10-17,6.7,4.7
2499,794,2025-Fall,2025-10-08,7.3,6.7
2500,796,2025-Fall,2025-10-31,8.3,3.4
2501,797,2025-Fall,2025-10-05,9.6,8.4
2502,799,2025-Fall,2025-10-17,4.1,5.9
2503,800,2025-Fall,2025-10-19,5.5,8.6
2504,801,2025-Fall,2025-10-17,8.1,4.7
2505,803,2025-Fall,2025-10-15,4.6,5.0
2506,804,2025-Fall,2025-10-04,8.9,3.6
2507,805,2025-Fall,2025-10-29,7.7,8.4
2508,807,2025-Fall,2025-10-02,8.7,5.6
2509,808,2025-Fall,2025-10-03,7.8,4.9
2510,809,2025-Fall,2025-10-03,5.2,9.7
2511,811,2025-Fall,2025-10-01,5.1,6.0
2512,815,2025-Fall,2025-10-18,4.8,5.9
2513,817,2025-Fall,2025-10-15,5.4,5.2
2514,818,2025-Fall,2025-10-27,6.3,7.4
2515,819,2025-Fall,2025-10-23,3.9,9.3
2516,821,2025-Fall,2025-10-15,6.4,5.8
2517,824,2025-Fall,2025-10-29,7.6,5.3
2518,825,2025-Fall,2025-10-08,6.1,6.9
2519,826,2025-Fall,2025-10-14,5.8,6.2
2520,828,2025-Fall,2025-10-14,7.2,4.7
2521,829,2025-Fall,2025-10-29,6.1,9.3
2522,830,2025-Fall,2025-10-08,6.5,8.7
2523,831,2025-Fall,2025-10-25,4.0,8.9
2524,832,2025-Fall,2025-10-08,5.7,6.1
2525,836,2025-Fall,2025-10-05,7.8,4.9
2526,837,2025-Fall,2025-10-08,6.1,6.6
2527,841,2025-Fall,2025-10-10,5.5,9.0
2528,844,2025-Fall,2025-10-20,9.1,5.6
2529,846,2025-Fall,2025-10-09,5.2,3.0
2530,847,2025-Fall,2025-10-28,6.0,7.4
2531,848,2025-Fall,2025-10-16,8.6,4.2
2532,850,2025-Fall,2025-10-31,7.2,6.7
2533,851,2025-Fall,2025-10-13,8.3,7.9
2534,853,2025-Fall,2025-10-14,4.8,4.1
2535,854,2025-Fall,2025-10-08,8.8,6.5
2536,857,2025-Fall,2025-10-16,5.1,7.3
2537,858,2025-Fall,2025-10-29,8.7,9.4
2538,859,2025-Fall,2025-10-13,5.5,8.8
2539,861,2025-Fall,2025-10-14,8.4,3.7
2540,863,2025-Fall,2025-10-01,9.0,8.8
2541,865,2025-Fall,2025-10-26,4.8,3.5
2542,867,2025-Fall,2025-10-10,3.7,7.6
2543,870,2025-Fall,2025-10-06,5.8,3.3
2544,872,2025-Fall,2025-10-15,5.8,5.2
2545,873,2025-Fall,2025-10-13,4.8,4.0
2546,874,2025-Fall,2025-10-01,7.8,7.5
2547,875,2025-Fall,2025-10-25,3.5,5.3
2548,877,2025-Fall,2025-10-29,5.6,5.1
2549,878,2025-Fall,2025-10-23,7.4,9.5
2550,879,2025-Fall,2025-10-02,7.1,3.0
2551,880,2025-Fall,2025-10-14,9.3,8.6
2552,881,2025-Fall,2025-10-26,7.7,3.5
2553,882,2025-Fall,2025-10-03,6.3,5.8
2554,885,2025-Fall,2025-10-10,7.9,5.6
2555,886,2025-Fall,2025-10-19,4.1,3.6
2556,887,2025-Fall,2025-10-25,7.8,9.0
2557,888,2025-Fall,2025-10-20,9.6,5.2
2558,889,2025-Fall,2025-10-26,5.8,5.7
2559,890,2025-Fall,2025-10-18,4.7,8.3
2560,891,2025-Fall,2025-10-01,5.8,4.6
2561,892,2025-Fall,2025-10-06,8.6,5.1
2562,896,2025-Fall,2025-10-13,8.1,6.7
2563,900,2025-Fall,2025-10-15,8.3,6.5
2564,901,2025-Fall,2025-10-04,5.3,3.1
2565,902,2025-Fall,2025-10-08,9.4,6.6
2566,903,2025-Fall,2025-10-04,4.4,8.1
2567,904,2025-Fall,2025-10-19,9.0,8.9
2568,905,2025-Fall,2025-10-28,4.5,7.5
2569,907,2025-Fall,2025-10-01,7.3,7.7
2570,908,2025-Fall,2025-10-31,9.4,7.7
2571,910,2025-Fall,2025-10-07,5.2,8.8
2572,911,2025-Fall,2025-10-27,6.3,7.2
2573,912,2025-Fall,2025-10-02,6.5,5.3
2574,913,2025-Fall,2025-10-28,8.9,6.8
2575,914,2025-Fall,2025-10-08,3.9,7.4
2576,916,2025-Fall,2025-10-28,6.8,4.3
2577,918,2025-Fall,2025-10-12,4.2,8.4
2578,919,2025-Fall,2025-10-08,6.0,6.1
2579,922,2025-Fall,2025-10-26,7.2,7.7
2580,923,2025-Fall,2025-10-05,8.0,3.9
2581,925,2025-Fall,2025-10-07,6.4,7.0
2582,926,2025-Fall,2025-10-11,8.4,7.0
2583,927,2025-Fall,2025-10-05,3.7,7.1
2584,928,2025-Fall,2025-10-22,3.7,4.1
2585,931,2025-Fall,2025-10-10,4.8,9.3
2586,933,2025-Fall,2025-10-13,8.8,6.0
2587,934,2025-Fall,2025-10-31,4.3,7.6
2588,935,2025-Fall,2025-10-09,8.3,6.5
2589,937,2025-Fall,2025-10-19,6.0,8.9
2590,938,2025-Fall,2025-10-16,6.8,4.6
2591,941,2025-Fall,2025-10-18,7.9,5.2
2592,942,2025-Fall,2025-10-24,9.2,4.9
2593,943,2025-Fall,2025-10-10,8.5,4.8
2594,944,2025-Fall,2025-10-15,3.8,3.9
2595,945,2025-Fall,2025-10-11,8.1,6.3
2596,946,2025-Fall,2025-10-02,7.3,4.7
2597,948,2025-Fall,2025-10-16,5.2,3.4
2598,949,2025-Fall,2025-10-03,9.0,4.7
2599,950,2025-Fall,2025-10-09,5.9,3.0
2600,951,2025-Fall,2025-10-06,9.7,9.4
2601,952,2025-Fall,2025-10-11,6.1,9.5
2602,953,2025-Fall,2025-10-04,7.8,3.1
2603,954,2025-Fall,2025-10-12,6.9,6.3
2604,955,2025-Fall,2025-10-24,6.5,3.2
2605,956,2025-Fall,2025-10-21,7.7,4.5
2606,958,2025-Fall,2025-10-11,6.0,9.5
2607,964,2025-Fall,2025-10-25,5.4,7.6
2608,965,2025-Fall,2025-10-08,4.1,9.7
2609,967,2025-Fall,2025-10-13,4.6,5.8
2610,968,2025-Fall,2025-10-25,8.9,5.8
2611,969,2025-Fall,2025-10-08,8.5,8.2
2612,970,2025-Fall,2025-10-26,6.9,4.6
2613,972,2025-Fall,2025-10-26,6.1,5.1
2614,974,2025-Fall,2025-10-10,3.7,4.7
2615,975,2025-Fall,2025-10-26,8.7,6.9
2616,977,2025-Fall,2025-10-25,5.5,5.7
2617,978,2025-Fall,2025-10-31,8.6,8.6
2618,980,2025-Fall,2025-10-10,4.2,3.7
2619,981,2025-Fall,2025-10-06,3.8,6.7
2620,982,2025-Fall,2025-10-03,7.9,8.9
